event_number,wheel_width_sample,sensor_sampling_rate,bad_events,bad_events_dirtyAX,bad_events_raining,good_events,min_widths_wheel_Ax0,max_widths_wheel_Ax0,min_widths_wheel_Ax1,max_widths_wheel_Ax1,widths_wheel,event_type,sensors_durability,Ax0_situation_dict,Ax1_situation_dict,output_layer_situation_dict,event_tag,bridge_name,date_time,gross_vehicle_weight,confident,velocity,lane,vehicle_type,axle_weight,axle_spacing,overweight,overweight_amount,esal,lpr_number,axle_count,gvw_strain_are,direction,type_weight_limit
bad_events_raining|20240912_043818_4,,872.9752770673487,,,13.020833333333334,4.8828125,43.69640996495218,62.90314195298356,44.96163749435391,44.98398202247199,"[43.69640996495218, 62.90314195298356, 45.98790322580635, 44.98398202247199, 44.96163749435391, 44.97332559039887]",bad_events_raining,77.74015011415436,"{'Good_events': 84.14, 'Raining_events': 0.32}",{'Raining_events': 26.7},"{'Durability_high': 26.7, 'Durability_mid': 0.32}",,,,,,,,,,,,,,,,,,
bad_events_raining|20240912_043858_1,33.2341645480608,877.0126755738266,,,166.015625,2.44140625,,,,,[],bad_events_raining,54.00000000000005,{'Raining_events': 9.38},{'Raining_events': 100.0},{'Durability_mid': 9.38},PONGPHET_20240912_043858_1,PONGPHET,2024-09-12 04:38:58,44.15,True,76,1,7,"[8.5, 8.0, 8.0, 9.9, 9.9]","[3.84, 1.55, 3.36, 1.53]",False,0.0,4.99,85-5870,5,36.6,to Khaerai,45.0
bad_events_raining|20240912_044032_1,37.015145176135896,873.9687055476529,,,65.91796875,7.32421875,,,,,[],bad_events_raining,53.99999999999996,{'Raining_events': 67.65},{'Raining_events': 100.0},{'Durability_mid': 67.65},PONGPHET_20240912_044032_1,PONGPHET,2024-09-12 04:40:32,49.17,True,68,1,8,"[6.2, 6.2, 7.6, 7.6, 10.8, 10.8]","[1.67, 2.12, 1.54, 3.14, 1.52]",False,0.0,5.23,,6,41.3,to Khaerai,50.0
good_events|20240830_232611_1,70.04103967168263,875.5129958960329,,,261.23046875,2.44140625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_232611_1,PONGPHET,2024-08-30 23:26:11,18.82,True,36,1,3,"[6.2, 6.3, 6.3]","[4.35, 1.59]",False,0.0,0.78,,3,18.0,to Khaerai,25.0
good_events|20240830_233102_1,72.264641019358,878.2161234991424,,,36.62109375,2.44140625,,,,,[],good_events,80.95309909198573,"{'Raining_events': 3.54, 'Good_events': 1.41}",{'Good_events': 100.0},"{'Durability_high': 3.54, 'Durability_veryhigh': 1.41}",PONGPHET_20240830_233102_1,PONGPHET,2024-08-30 23:31:02,19.93,True,35,1,3,"[6.5, 6.7, 6.7]","[4.45, 1.52]",False,0.0,0.97,83-4863,3,19.1,to Khaerai,25.0
good_events|20240830_233547_1,50.369257045260454,874.466268146883,,,319.82421875,2.44140625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_233547_1,PONGPHET,2024-08-30 23:35:47,18.98,True,50,1,3,"[5.4, 6.8, 6.8]","[4.39, 1.54]",False,0.0,0.79,83-4863,3,18.1,to Khaerai,25.0
good_events|20240830_234040_1,51.76855534919972,880.7844486495786,,,11.71875,4.8828125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_234040_1,PONGPHET,2024-08-30 23:40:40,19.46,True,49,1,3,"[5.9, 6.8, 6.8]","[4.43, 1.52]",False,0.0,0.87,83-4863,3,18.6,to Khaerai,25.0
good_events|20240830_234504_1,50.33486943164363,873.8692609660352,,,187.5,7.32421875,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_234504_1,PONGPHET,2024-08-30 23:45:04,19.73,True,50,1,3,"[6.5, 6.6, 6.6]","[4.61, 1.43]",False,0.0,0.94,83-4863,3,18.9,to Khaerai,25.0
good_events|20240830_234940_1,53.29304742870154,869.7129267878375,,,16.276041666666668,3.90625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_234940_1,PONGPHET,2024-08-30 23:49:40,19.27,True,47,1,3,"[5.9, 6.7, 6.7]","[4.53, 1.66]",False,0.0,0.84,83-4863,3,18.4,to Khaerai,25.0
good_events|20240830_235400_1,52.74951706374759,879.1586177291265,,,247.39583333333334,1.953125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_235400_1,PONGPHET,2024-08-30 23:54:00,19.39,True,48,1,3,"[6.2, 6.6, 6.6]","[4.44, 1.44]",False,0.0,0.87,83-4863,3,18.6,to Khaerai,25.0
good_events|20240830_235826_1,52.792576043993805,879.8762673998968,,,19.53125,4.8828125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_235826_1,PONGPHET,2024-08-30 23:58:26,19.99,True,48,1,3,"[6.5, 6.7, 6.7]","[4.6, 1.52]",False,0.0,0.99,83-4863,3,19.1,to Khaerai,25.0
good_events|20240831_000413_1,43.286234294884345,871.7366628830874,,,259.765625,4.8828125,,,,,[],good_events,98.1756984977194,"{'Good_events': 84.14, 'Raining_events': 0.32}",{'Good_events': 100.0},"{'Durability_veryhigh': 84.14, 'Durability_high': 0.32}",PONGPHET_20240831_000413_1,PONGPHET,2024-08-31 00:04:13,19.27,True,58,1,3,"[6.4, 6.4, 6.4]","[4.52, 1.58]",False,0.0,0.86,83-4863,3,18.4,to Khaerai,25.0
good_events|20240831_000903_1,42.54955075187292,871.6748244307299,,,14.6484375,6.510416666666667,,,,,[],good_events,94.04532659287085,"{'Good_events': 92.16, 'Raining_events': 0.16}","{'Good_events': 20.02, 'Raining_events': 1.92}","{'Durability_veryhigh': 20.02, 'Durability_high': 1.92, 'Durability_mid': 0.16}",PONGPHET_20240831_000903_1,PONGPHET,2024-08-31 00:09:03,19.26,True,59,1,3,"[6.7, 6.3, 6.3]","[4.37, 1.47]",False,0.0,0.89,83-4863,3,18.5,to Khaerai,25.0
good_events|20240831_001924_1,73.88315462471189,872.2316865417376,,,405.2734375,6.510416666666667,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_001924_1,PONGPHET,2024-08-31 00:19:24,25.83,True,34,1,3,"[7.6, 9.1, 9.1]","[4.49, 1.57]",True,0.83,2.7,83-4862,3,24.7,to Khaerai,25.0
good_events|20240831_002348_1,75.75102583367045,867.9805043441406,,,39.0625,4.8828125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_002348_1,PONGPHET,2024-08-31 00:23:48,25.79,True,33,1,3,"[7.6, 9.1, 9.1]","[4.53, 1.7]",True,0.79,2.69,83-4862,3,24.6,to Khaerai,25.0
good_events|20240831_002805_1,75.7606584666605,868.0908782638182,,,501.953125,4.8828125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_002805_1,PONGPHET,2024-08-31 00:28:05,25.76,True,33,1,3,"[7.9, 8.9, 8.9]","[4.5, 1.54]",True,0.76,2.67,83-4862,3,24.7,to Khaerai,25.0
good_events|20240831_003230_1,56.613683483068414,884.588804422944,,,23.4375,14.6484375,,,,,[],good_events,96.49350813059372,"{'Good_events': 42.97, 'Raining_events': 1.2}",{'Good_events': 100.0},"{'Durability_veryhigh': 42.97, 'Durability_high': 1.2}",PONGPHET_20240831_003230_1,PONGPHET,2024-08-31 00:32:30,25.61,True,45,1,3,"[7.2, 9.2, 9.2]","[4.41, 1.61]",True,0.61,2.64,83-4862,3,24.4,to Khaerai,25.0
good_events|20240831_003655_1,54.925084041830004,877.2756478903405,,,144.53125,17.08984375,,,,,[],good_events,94.39377427186719,"{'Good_events': 20.02, 'Raining_events': 1.92}",{'Good_events': 100.0},"{'Durability_veryhigh': 20.02, 'Durability_high': 1.92}",PONGPHET_20240831_003655_1,PONGPHET,2024-08-31 00:36:55,25.71,True,46,1,3,"[7.0, 9.4, 9.4]","[4.51, 1.48]",True,0.71,2.71,83-4862,3,24.5,to Khaerai,25.0
good_events|20240831_004111_1,53.85104191774219,878.8190868520426,,,37.109375,9.765625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_004111_1,PONGPHET,2024-08-31 00:41:11,25.08,True,47,1,3,"[7.1, 9.0, 9.0]","[4.52, 1.48]",True,0.08,2.42,83-4862,3,23.9,to Khaerai,25.0
good_events|20240831_004536_1,54.022586347441404,881.6185966422729,,,154.296875,17.08984375,,,,,[],good_events,97.32331527017774,"{'Good_events': 60.55, 'Raining_events': 0.81}",{'Good_events': 100.0},"{'Durability_veryhigh': 60.55, 'Durability_high': 0.81}",PONGPHET_20240831_004536_1,PONGPHET,2024-08-31 00:45:36,24.96,True,47,1,3,"[6.8, 9.1, 9.1]","[4.46, 1.65]",False,0.0,2.4,83-4862,3,23.9,to Khaerai,25.0
good_events|20240831_005120_1,45.59554730983303,870.748299319728,,,34.1796875,17.08984375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_005120_1,PONGPHET,2024-08-31 00:51:20,26.58,True,55,1,3,"[9.2, 8.7, 8.7]","[4.51, 1.45]",True,1.58,3.22,83-4862,3,25.5,to Khaerai,25.0
good_events|20240831_005626_1,45.692683115776425,872.6033233915637,,,122.0703125,9.765625,,,,,[],good_events,98.43094700578493,"{'Good_events': 92.16, 'Raining_events': 0.16}",{'Good_events': 100.0},"{'Durability_veryhigh': 92.16, 'Durability_high': 0.16}",PONGPHET_20240831_005626_1,PONGPHET,2024-08-31 00:56:26,25.18,True,55,1,3,"[7.4, 8.9, 8.9]","[4.71, 1.38]",True,0.18,2.44,83-4862,3,24.0,to Khaerai,25.0
good_events|20240831_010129_1,46.48734536374986,871.6377255703098,,,19.53125,26.85546875,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_010129_1,PONGPHET,2024-08-31 01:01:29,24.86,True,54,1,3,"[7.5, 8.7, 8.7]","[4.54, 1.53]",False,0.0,2.32,,3,23.7,to Khaerai,25.0
good_events|20240831_015733_1,57.05728713216089,891.5201114400139,,,85.9375,24.4140625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_015733_1,PONGPHET,2024-08-31 01:57:33,25.28,True,45,1,3,"[6.9, 9.2, 9.2]","[4.29, 1.51]",True,0.28,2.52,83-4862,3,24.3,to Khaerai,25.0
good_events|20240830_232652_2,,868.8274223655185,,,35.15625,14.6484375,103.84133197763094,114.26361940298511,98.9108862557141,99.73051470588257,"[114.26361940298511, 103.84133197763094, 104.65005144032943, 99.73051470588257, 99.73051470588257, 98.9108862557141, 98.9108862557141, 99.69048313878056, 99.69048313878056]",good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},,,,,,,,,,,,,,,,,,
good_events|20240830_233148_2,,878.4044606476517,,,201.171875,19.53125,107.10029761904775,108.73106142826146,101.79233215025147,102.60406865861387,"[107.87939597315449, 107.10029761904775, 107.10029761904775, 108.73106142826146, 101.79233215025147, 101.93226702710808, 102.60406865861387, 102.60406865861387, 102.60406865861387]",good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},,,,,,,,,,,,,,,,,,
good_events|20240830_233622_2,53.79102789760238,877.8396913844834,,,35.807291666666664,17.08984375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_233622_2,PONGPHET,2024-08-30 23:36:22,21.17,True,47,2,3,"[6.0, 7.6, 7.6]","[4.45, 1.49]",False,0.0,1.23,83-4862,3,15.7,to Khaerai,25.0
good_events|20240830_234112_2,56.0256465056636,875.4007266509938,,,234.375,12.20703125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_234112_2,PONGPHET,2024-08-30 23:41:12,20.99,True,45,2,3,"[5.6, 7.7, 7.7]","[4.41, 1.55]",False,0.0,1.22,83-4862,3,15.6,to Khaerai,25.0
good_events|20240830_234539_2,,875.4630948988316,,,52.734375,21.484375,71.06880893660241,72.79630723967102,67.68385599711632,67.91138528138526,"[72.79630723967102, 71.06880893660241, 72.68963593658259, 67.90148508898505, 67.91138528138526, 67.68385599711632]",good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},,,,,,,,,,,,,,,,,,
good_events|20240830_235015_2,,883.2662449683727,,,234.375,7.8125,71.97171253822648,72.84713552687253,67.67489711934172,67.87047192861314,"[72.84713552687253, 71.97171253822648, 71.97171253822648, 72.69349593495917, 72.69349593495917, 67.87047192861314, 67.75519020962565, 67.67489711934172]",good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},,,,,,,,,,,,,,,,,,
good_events|20240830_235436_2,56.44788975021531,881.9982773471145,,,29.296875,25.390625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_235436_2,PONGPHET,2024-08-30 23:54:36,21.13,True,45,2,3,"[5.2, 8.0, 8.0]","[4.35, 1.55]",False,0.0,1.31,83-4862,3,15.7,to Khaerai,25.0
good_events|20240830_235904_2,54.1391147908138,883.5202761000863,,,29.296875,19.53125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_235904_2,PONGPHET,2024-08-30 23:59:04,21.12,True,47,2,3,"[6.0, 7.6, 7.6]","[4.37, 1.52]",False,0.0,1.21,83-4862,3,15.6,to Khaerai,25.0
good_events|20240831_000448_2,48.24657265320813,871.1186729051468,,,19.53125,17.08984375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_000448_2,PONGPHET,2024-08-31 00:04:48,21.87,True,52,2,3,"[5.6, 8.1, 8.1]","[4.48, 1.52]",False,0.0,1.45,83-4862,3,16.3,to Khaerai,25.0
good_events|20240831_000941_2,47.38664984875934,872.0459868000852,,,189.453125,14.6484375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_000941_2,PONGPHET,2024-08-31 00:09:41,20.97,True,53,2,3,"[5.8, 7.6, 7.6]","[4.47, 1.49]",False,0.0,1.19,83-4862,3,15.6,to Khaerai,25.0
good_events|20240831_001436_2,50.084121143504106,869.5159920747241,,,22.786458333333332,14.6484375,,,,,[],good_events,98.1756984977194,"{'Good_events': 84.14, 'Raining_events': 0.32}",{'Good_events': 100.0},"{'Durability_veryhigh': 84.14, 'Durability_high': 0.32}",PONGPHET_20240831_001436_2,PONGPHET,2024-08-31 00:14:36,21.61,True,50,2,3,"[5.2, 8.2, 8.2]","[4.48, 1.52]",False,0.0,1.45,83-4862,3,16.1,to Khaerai,25.0
good_events|20240831_002005_2,74.43795196688417,878.781377386827,,,45.572916666666664,21.97265625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_002005_2,PONGPHET,2024-08-31 00:20:05,15.85,True,34,2,3,"[4.8, 5.5, 5.5]","[4.44, 1.54]",False,0.0,0.38,83-4863,3,11.8,to Khaerai,25.0
good_events|20240831_002424_2,74.03450284176492,874.0184363263913,,,35.15625,14.6484375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_002424_2,PONGPHET,2024-08-31 00:24:24,15.87,True,34,2,3,"[4.7, 5.6, 5.6]","[4.46, 1.47]",False,0.0,0.38,83-4863,3,11.8,to Khaerai,25.0
good_events|20240831_002843_2,76.09611097349517,871.9346049046321,,,148.4375,14.6484375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_002843_2,PONGPHET,2024-08-31 00:28:43,15.64,True,33,2,3,"[4.4, 5.6, 5.6]","[4.48, 1.55]",False,0.0,0.37,83-4863,3,11.6,to Khaerai,25.0
good_events|20240831_003314_2,52.21529745042493,870.254957507082,,,61.848958333333336,12.20703125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_003314_2,PONGPHET,2024-08-31 00:33:14,16.03,True,48,2,3,"[5.0, 5.5, 5.5]","[4.5, 1.55]",False,0.0,0.4,83-4863,3,11.9,to Khaerai,25.0
good_events|20240831_003728_2,53.45877234722316,872.4174653887113,,,172.52604166666666,9.765625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_003728_2,PONGPHET,2024-08-31 00:37:28,16.21,True,47,2,3,"[5.1, 5.5, 5.5]","[4.43, 1.63]",False,0.0,0.42,83-4863,3,12.0,to Khaerai,25.0
good_events|20240831_004154_2,51.13519324467255,870.0084961767204,,,,13.020833333333334,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_004154_2,PONGPHET,2024-08-31 00:41:54,16.07,True,49,2,3,"[5.1, 5.5, 5.5]","[4.49, 1.49]",False,0.0,0.41,83-4863,3,11.9,to Khaerai,25.0
good_events|20240831_004610_2,52.4343930019202,873.9065500320033,,,,6.510416666666667,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_004610_2,PONGPHET,2024-08-31 00:46:10,16.17,True,48,2,3,"[5.0, 5.6, 5.6]","[4.42, 1.51]",False,0.0,0.42,83-4863,3,12.0,to Khaerai,25.0
good_events|20240831_005201_2,41.40118133863987,876.9000214086918,,,,11.71875,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_005201_2,PONGPHET,2024-08-31 00:52:01,16.22,True,61,2,3,"[5.0, 5.6, 5.6]","[4.45, 1.51]",False,0.0,0.42,83-4863,3,12.0,to Khaerai,25.0
good_events|20240831_005715_2,41.49890944909589,878.9699570815451,,,,9.765625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_005715_2,PONGPHET,2024-08-31 00:57:15,16.08,True,61,2,3,"[5.0, 5.5, 5.5]","[4.31, 1.63]",False,0.0,0.41,83-4863,3,11.9,to Khaerai,25.0
good_events|20240831_010205_2,41.27452718400402,874.2174160500853,,,,9.765625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_010205_2,PONGPHET,2024-08-31 01:02:05,16.03,True,61,2,3,"[4.9, 5.6, 5.6]","[4.4, 1.58]",False,0.0,0.4,,3,11.8,to Khaerai,25.0
good_events|20240831_015820_2,52.86298128629813,881.0496881049688,,,,7.32421875,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240831_015820_2,PONGPHET,2024-08-31 01:58:20,15.46,True,48,2,3,"[4.8, 5.3, 5.3]","[4.38, 1.52]",False,0.0,0.35,83-4863,3,11.5,to Khaerai,25.0
good_events|20240830_001158_3,80.22284122562677,891.3649025069639,,,,19.53125,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_001158_3,PONGPHET,2024-08-30 00:11:58,11.84,True,32,2,3,"[4.8, 3.5, 3.5]","[4.41, 1.57]",False,0.0,0.17,,3,9.5,to Vibhavadi,25.0
good_events|20240830_002629_3,53.69436423288824,876.2621940783844,,,,6.510416666666667,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_002629_3,PONGPHET,2024-08-30 00:26:29,12.22,True,47,2,3,"[5.2, 3.5, 3.5]","[4.5, 1.52]",False,0.0,0.21,83-4863,3,9.8,to Vibhavadi,25.0
good_events|20240830_003035_3,52.904707233065444,881.7451205510907,,,,14.6484375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_003035_3,PONGPHET,2024-08-30 00:30:35,12.11,True,48,2,3,"[5.0, 3.5, 3.5]","[4.5, 1.53]",False,0.0,0.19,83-4863,3,9.7,to Vibhavadi,25.0
good_events|20240830_003426_3,49.689265179756106,879.9140708915145,,,,2.44140625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_003426_3,PONGPHET,2024-08-30 00:34:26,11.76,True,51,2,3,"[4.8, 3.5, 3.5]","[4.56, 1.55]",False,0.0,0.16,83-4863,3,9.4,to Vibhavadi,25.0
good_events|20240830_004156_3,52.34713846399617,890.6283974777125,,,,17.08984375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_004156_3,PONGPHET,2024-08-30 00:41:56,11.69,True,49,2,3,"[4.7, 3.5, 3.5]","[4.46, 1.59]",False,0.0,0.15,83-4863,3,9.3,to Vibhavadi,25.0
good_events|20240830_004611_3,37.56761002951105,873.9687055476529,,,,9.765625,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_004611_3,PONGPHET,2024-08-30 00:46:11,11.85,True,67,2,3,"[4.6, 3.6, 3.6]","[4.55, 1.6]",False,0.0,0.15,83-4863,3,9.5,to Vibhavadi,25.0
good_events|20240830_005513_3,39.106082036775106,869.024045261669,,,,17.08984375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_005513_3,PONGPHET,2024-08-30 00:55:13,12.27,True,64,2,3,"[5.8, 3.2, 3.2]","[4.66, 1.5]",False,0.0,0.29,83-4863,3,9.7,to Vibhavadi,25.0
good_events|20240830_005848_3,51.61760072811286,878.2161234991423,,,,17.08984375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_005848_3,PONGPHET,2024-08-30 00:58:48,12.31,True,49,2,3,"[5.3, 3.5, 3.5]","[4.53, 1.6]",False,0.0,0.22,83-4863,3,9.8,to Vibhavadi,25.0
good_events|20240830_010319_3,79.05640145828865,878.4044606476517,,,,14.6484375,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_010319_3,PONGPHET,2024-08-30 01:03:19,12.03,True,32,2,3,"[4.9, 3.6, 3.6]","[4.53, 1.54]",False,0.0,0.18,,3,9.6,to Vibhavadi,25.0
good_events|20240830_010729_3,51.75075017109165,880.481513327601,,,,7.32421875,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_010729_3,PONGPHET,2024-08-30 01:07:29,11.83,True,49,2,3,"[4.6, 3.6, 3.6]","[4.58, 1.5]",False,0.0,0.15,83-4863,3,9.5,to Vibhavadi,25.0
good_events|20240830_013928_3,80.85407379381817,870.3042665306816,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_013928_3,PONGPHET,2024-08-30 01:39:28,23.21,True,31,2,3,"[6.4, 8.4, 8.4]","[5.68, 1.67]",False,0.0,1.79,83-7420,3,17.8,to Vibhavadi,25.0
good_events|20240830_014257_3,87.440922702879,880.4815133276011,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_014257_3,PONGPHET,2024-08-30 01:42:57,23.09,True,29,2,3,"[6.5, 8.3, 8.3]","[5.83, 1.71]",False,0.0,1.74,83-7420,3,17.6,to Vibhavadi,25.0
good_events|20240830_014640_3,55.31605206887495,883.5202761000862,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_014640_3,PONGPHET,2024-08-30 01:46:40,23.34,True,46,2,3,"[6.4, 8.5, 8.5]","[5.82, 1.55]",False,0.0,1.83,,3,17.9,to Vibhavadi,25.0
good_events|20240830_015009_3,52.65909577887294,877.651596314549,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_015009_3,PONGPHET,2024-08-30 01:50:09,23.81,True,48,2,3,"[7.8, 8.0, 8.0]","[5.78, 1.61]",False,0.0,1.99,83-7420,3,18.3,to Vibhavadi,25.0
good_events|20240830_015259_3,49.699941858995416,880.1031370863773,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_015259_3,PONGPHET,2024-08-30 01:52:59,23.53,True,51,2,3,"[6.0, 8.8, 8.8]","[5.61, 1.61]",False,0.0,1.97,83-7420,3,18.3,to Vibhavadi,25.0
good_events|20240830_015536_3,56.399311531841654,881.2392426850258,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_015536_3,PONGPHET,2024-08-30 01:55:36,24.93,True,45,2,3,"[6.8, 9.1, 9.1]","[5.51, 1.66]",False,0.0,2.39,83-7420,3,19.3,to Vibhavadi,25.0
good_events|20240830_015832_3,49.09860526677238,869.454468265761,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_015832_3,PONGPHET,2024-08-30 01:58:32,23.76,True,51,2,3,"[5.8, 9.0, 9.0]","[5.74, 1.68]",False,0.0,2.09,83-7420,3,18.4,to Vibhavadi,25.0
good_events|20240830_020123_3,53.39281317439856,871.3410483321987,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_020123_3,PONGPHET,2024-08-30 02:01:23,24.6,True,47,2,3,"[7.2, 8.7, 8.7]","[5.81, 1.69]",False,0.0,2.23,,3,19.0,to Vibhavadi,25.0
